country_iso3,year,education_spend_pct_gdp,gdp_per_capita_usd,health_spend_pct_gdp,life_expectancy,rd_spend_pct_gdp
KOR,2021,4.55590009689331,37518.4635305697,8.34412766,83.5268292682927,4.59673
KOR,2022,5.40910005569458,34822.4048404971,8.8595314,82.6804878048781,4.84753
KOR,2023,,35674.095995632,8.5650692,83.4292682926829,4.94352
KOR,2024,,36238.639908315,8.67656994,83.6292682926829,
KWT,1995,,16168.165602374,,75.979756097561,
KWT,1996,5.85961008071899,18201.0958607918,,75.9250487804878,
KWT,1997,5.5826301574707,16977.3895620399,,75.9071463414634,0.20538
KWT,1998,,14066.9509572183,,75.9642926829269,0.25796
KWT,1999,,15853.6264423466,,76.0779512195122,0.19763
KWT,2000,,19296.3471698729,2.20362997,76.2258780487805,0.12542
KWT,2001,6.5858302116394,17374.2318664227,3.18719625,76.3843414634146,0.17884
KWT,2002,6.551109790802,18512.7523035862,3.12441754,76.5316341463415,0.18001
KWT,2003,,22690.655175144,2.76042604,76.6445609756098,0.14347
KWT,2004,5.53506994247437,27552.2827399787,2.35702467,76.7276829268293,0.1301
KWT,2005,4.73833990097046,36122.6142741227,2.013309,76.8007804878049,0.10083
KWT,2006,3.75997996330261,42946.6374104066,1.8213098,76.8876829268293,0.08479
KWT,2007,,45709.4132876371,1.92673647,77.0101707317073,0.08585
KWT,2008,,55585.1889344442,1.92400301,77.1890487804878,0.08551
KWT,2009,,37907.1001320042,2.70638776,77.4333658536585,0.11213
KWT,2010,,39212.252220155,2.67879915,77.7262195121951,0.1014
KWT,2011,,49169.6063813095,2.33303547,78.052243902439,0.09898
KWT,2012,,52155.2225833921,2.33311439,78.3950243902439,0.09721
