country_iso3,year,wui,wui_volatility
NOR,2015,0.2680305,0.10111488124550876
NOR,2016,0.584127575,0.5924594048894173
NOR,2017,0.222917875,0.1688059175734148
NOR,2018,0.126023375,0.13832737191431962
NOR,2019,0.083578975,0.11369461330424806
NOR,2020,0.471554725,0.1677193721091549
NOR,2021,0.449945125,0.14811765554946232
NOR,2022,0.306235375,0.06998965491848896
NOR,2023,0.326479975,0.19909099549066128
NOR,2024,0.073527675,0.0061854997854525326
NZL,1995,0.0346308,0.040117710671805126
NZL,1996,0.275571375,0.13847637887561368
NZL,1997,0.16098222499999998,0.12669798803578466
NZL,1998,0.053191550000000004,0.06683172231216251
NZL,1999,0.140199425,0.10841243704705886
NZL,2000,0.134277125,0.11250731178062384
NZL,2001,0.300484175,0.30524331780776004
NZL,2002,0.2119352,0.2025114191248319
NZL,2003,0.12881695,0.059683902458451905
NZL,2004,0.0188608,0.0377216
NZL,2005,0.07479179999999999,0.08636570434645918
NZL,2006,0.09010705000000001,0.08946262251899767
NZL,2007,0.070793225,0.09664494568389234
NZL,2008,0.156618025,0.06051125363816635
NZL,2009,0.028891725,0.05778345
NZL,2010,0.141374475,0.14241106896119124
NZL,2011,0.11400450000000001,0.09281711635644939
NZL,2012,0.1499245,0.10095259864117746
NZL,2013,0.08928675,0.10338026245134997
NZL,2014,0.09254319999999999,0.07499092978171872
NZL,2015,0.13983335,0.10881389520866962
NZL,2016,0.2701679,0.30096482276867503
NZL,2017,0.35079265,0.10668653456259916
NZL,2018,0.370549825,0.19580192825758683
NZL,2019,0.30530257499999996,0.2334298351820146
NZL,2020,0.12100587500000001,0.11699929408480421
NZL,2021,0.121079775,0.17965433657406985
NZL,2022,0.207129875,0.08415518243666974
NZL,2023,0.18276125,0.196913251671398
NZL,2024,0.1014167,0.08531335530950983
PAK,1995,0.016992925,0.03398585
PAK,1996,0.067927525,0.09467118175401901
PAK,1997,0.308881925,0.21509700299222176
PAK,1998,0.210651425,0.09554302034648667
PAK,1999,0.157278125,0.10841318800224062
PAK,2000,0.042764275,0.08552855
PAK,2001,0.11538837500000002,0.13944565886610635
PAK,2002,0.241165825,0.23610189721567787
PAK,2003,0.06782555,0.07833833812706266
PAK,2004,0.0,0.0
PAK,2005,0.0611247,0.1222494
PAK,2006,0.01740705,0.0348141
PAK,2007,0.1019632,0.08932461359890305
PAK,2008,0.057992249999999995,0.06696491531847105
PAK,2009,0.0,0.0
PAK,2010,0.1011155,0.08459818550627037
PAK,2011,0.1585945,0.1401538923367929
PAK,2012,0.14107572499999999,0.04914238972722531
PAK,2013,0.044183125000000004,0.05111251907738292
PAK,2014,0.1922897,0.23650620133979575
PAK,2015,0.0,0.0
PAK,2016,0.13427187499999998,0.07200340196085066
PAK,2017,0.041206525,0.08241305
PAK,2018,0.0555885,0.111177
PAK,2019,0.025990225,0.05198045
PAK,2020,0.09574487500000001,0.05068612050166363
PAK,2021,0.072447875,0.0897387138999802
PAK,2022,0.19915265000000001,0.14809420888543662
PAK,2023,0.28152195,0.049689606546339235
PAK,2024,0.192577,0.04232781130123945
PER,1995,0.045689350000000004,0.05841188548628895
PER,1996,0.023843575,0.04768714999999999
PER,1997,0.159430925,0.1408831585244637
PER,1998,0.2690751,0.26718924166406854
PER,1999,0.278347775,0.163829198890824
PER,2000,0.5270095,0.3125130382015551
PER,2001,0.48632664999999997,0.2987883149205415
PER,2002,0.137571275,0.23202893961181328
PER,2003,0.1757117,0.1407886027556208
PER,2004,0.288377625,0.19601899879903434
PER,2005,0.250206725,0.05594434758819846
PER,2006,0.27160225,0.22538758201664527
PER,2007,0.0,0.0
PER,2008,0.027780875,0.05556175
PER,2009,0.054722525,0.06331906097142076
PER,2010,0.22398225,0.09138223991223167
PER,2011,0.5584537749999999,0.641838823236968
PER,2012,0.276456525,0.15417055756878215
PER,2013,0.379358875,0.09818822655028028
PER,2014,0.12426569999999999,0.12706513218275106
PER,2015,0.20950844999999998,0.11426848033949112
PER,2016,0.170202775,0.20722491217290734
PER,2017,0.179701375,0.1471276311543003
PER,2018,0.39176849999999996,0.18195094198917097
PER,2019,0.375352925,0.08129511656897047
PER,2020,0.33977005,0.2235477063920585
PER,2021,0.750809775,0.06593460130055002
PER,2022,0.757123525,0.1576307112610225
PER,2023,0.24526494999999998,0.1633533072286876
PER,2024,0.289398475,0.058994835192434446
POL,1995,0.04489405,0.0897881
POL,1996,0.07206850000000001,0.006466197231242906
POL,1997,0.052300025,0.03597918015161685
POL,1998,0.187694625,0.09146797598658504
POL,1999,0.0,0.0
POL,2000,0.114522325,0.08755613495003743
POL,2001,0.0,0.0
POL,2002,0.098251825,0.11558282203875496
POL,2003,0.2951515,0.10217215551329693
POL,2004,0.32840132499999997,0.15936476665711222
POL,2005,0.22440822500000002,0.08121631535228928
POL,2006,0.179976475,0.08160961343683211
POL,2007,0.06683777499999999,0.07721321059777161
POL,2008,0.171127875,0.16946035829588335
POL,2009,0.31911595,0.08517499540305241
POL,2010,0.265363425,0.16468364145191378
POL,2011,0.256697,0.12002482457950106
POL,2012,0.1388599,0.08349708920343671
POL,2013,0.06080195,0.041058762217298594
POL,2014,0.194662725,0.1881161160237009
POL,2015,0.46853455,0.2247784627338586
POL,2016,0.41922975,0.3478499621276823
POL,2017,0.33074892499999997,0.23048083422826254
POL,2018,0.15396265,0.06522073387630142
POL,2019,0.24007737499999998,0.11903691631513239
POL,2020,0.3360337,0.14454971744213127
POL,2021,0.24653277499999998,0.13873704551554533
POL,2022,0.2056471,0.04140062921486419
POL,2023,0.17247542500000002,0.024913964220676856
POL,2024,0.0343971,0.03978618227860858
PRT,1995,0.18489307500000002,0.07835424939777781
PRT,1996,0.043576475,0.050591451014795966
PRT,1997,0.233912875,0.18647014418516394
PRT,1998,0.079249725,0.0649799880223327
PRT,1999,0.035080875,0.04052414247543267
PRT,2000,0.036614825000000004,0.04228943815630368
PRT,2001,0.26277275,0.13167897145478472
PRT,2002,0.25054675000000004,0.2905792304410107
PRT,2003,0.1282849,0.04265890376158299
PRT,2004,0.192088675,0.0738453490027808
PRT,2005,0.236287225,0.10379075857491278
PRT,2006,0.06109275,0.08714748685825656
PRT,2007,0.10401887500000001,0.07491726954698653
PRT,2008,0.118052975,0.09408579548785512
PRT,2009,0.02803005,0.0560601
PRT,2010,0.100796475,0.009870413646305134
PRT,2011,0.17201765,0.1228675483886205
PRT,2012,0.29949380000000003,0.12472937053297967
PRT,2013,0.314005625,0.08915860264720675
PRT,2014,0.240701,0.1103321491700402
PRT,2015,0.329493925,0.18602942219993723
PRT,2016,0.27842485,0.1624900777043837
PRT,2017,0.1741177,0.17696344902660924
PRT,2018,0.11234982500000001,0.07524105355058833
PRT,2019,0.375298275,0.08595322599151917
PRT,2020,0.4080015,0.07862890804562064
PRT,2021,0.176021325,0.07563982362756516
PRT,2022,0.35461855,0.04521559620061053
PRT,2023,0.12404752499999999,0.16896671007760425
PRT,2024,0.396865275,0.12894558283806842
QAT,1995,0.097572975,0.11286778289575153
QAT,1996,0.212018725,0.09687631344318641
QAT,1997,0.0225144,0.04502880000000001
QAT,1998,0.07962985,0.09576699964773878
QAT,1999,0.0,0.0
QAT,2000,0.121936025,0.09030354604452603
QAT,2001,0.06282607500000001,0.043263140038942695
QAT,2002,0.03735525,0.0747105
QAT,2003,0.074588325,0.07714975696221711
QAT,2004,0.092660775,0.10327512548141735
QAT,2005,0.016840675,0.03368135
QAT,2006,0.1110564,0.1110148437595922
QAT,2007,0.037938575,0.04565003389545109
QAT,2008,0.0,0.0
QAT,2009,0.0,0.0
QAT,2010,0.0278769,0.0557538
QAT,2011,0.0,0.0
QAT,2012,0.029036,0.05807199999999999
QAT,2013,0.0865822,0.11655657136598234
QAT,2014,0.024059275,0.04811855
QAT,2015,0.02353605,0.0470721
QAT,2016,0.10060595,0.11730106971065239
QAT,2017,0.159645675,0.11512835848864157
QAT,2018,0.10079540000000001,0.04782880240852089
QAT,2019,0.087770525,0.10245256635332517
QAT,2020,0.12856695,0.05179354365262785
QAT,2021,0.153602925,0.1519515072591554
QAT,2022,0.080667225,0.06004031549586078
QAT,2023,0.027100275,0.05420055000000001
QAT,2024,0.0,0.0
ROU,1995,0.09097655,0.14551117214712417
ROU,1996,0.107583025,0.098817482946436
ROU,1997,0.01755125,0.0351025
ROU,1998,0.09307735,0.1082823513963533
ROU,1999,0.033322275,0.03854889548330146
ROU,2000,0.21655237500000002,0.11418190521436616
ROU,2001,0.106780875,0.09529394307598552
ROU,2002,0.13013045,0.12297213174879638
ROU,2003,0.07035525000000001,0.05466914402363244
ROU,2004,0.1464062,0.15492167728313555
ROU,2005,0.169455075,0.11514493107735643
ROU,2006,0.070279075,0.07141915979354443
ROU,2007,0.113789925,0.08109254695981108
ROU,2008,0.1544644,0.12710992326557358
ROU,2009,0.188247625,0.0519008933553412
ROU,2010,0.10730894999999999,0.13015707293841802
ROU,2011,0.087975475,0.0023007744498682735
ROU,2012,0.22279149999999998,0.21623577808619
ROU,2013,0.371989375,0.10483721603633496
ROU,2014,0.22425694999999998,0.07354734606634922
ROU,2015,0.1482486,0.12938864739677383
ROU,2016,0.1443487,0.07537177530198778
ROU,2017,0.20045307499999998,0.28475617186265834
ROU,2018,0.134971875,0.09940554306923315
ROU,2019,0.441303575,0.13576595458809187
ROU,2020,0.3381379,0.11667388085159991
ROU,2021,0.39964152500000005,0.18617789834777876
ROU,2022,0.26123095,0.08295469187978462
ROU,2023,0.133455125,0.06125525467170823
ROU,2024,0.274421,0.05987811740689025
RUS,1995,0.18718832500000002,0.09685028714802983
RUS,1996,0.213315475,0.11298815133323714
RUS,1997,0.17210595,0.1384182052661306
RUS,1998,0.26998397500000004,0.0996572679103528
RUS,1999,0.139594575,0.08151316096281119
RUS,2000,0.1094724,0.10345421110697557
RUS,2001,0.11514365,0.08863940033433214
RUS,2002,0.09007942499999999,0.1068729318496932
RUS,2003,0.32827007500000005,0.24774630298773212
RUS,2004,0.478633625,0.15340638734279993
RUS,2005,0.3858752,0.2433873882321897
RUS,2006,0.181719425,0.15239804626950604
RUS,2007,0.2148757,0.2099620878866627
RUS,2008,0.24602854999999998,0.10366536815518478
RUS,2009,0.0417538,0.048335618652432015
RUS,2010,0.16683985,0.15051575263283906
RUS,2011,0.26072164999999997,0.20012240565161613
RUS,2012,0.162395125,0.06695391782792974
RUS,2013,0.1896336,0.12451587285308915
RUS,2014,0.246648975,0.14378372935077124
RUS,2015,0.2904617,0.09100563123730311
RUS,2016,0.376323825,0.27431657612601995
RUS,2017,0.27046025,0.09912525226135199
RUS,2018,0.300319825,0.09289676933497651
RUS,2019,0.34603422500000003,0.07341104833553665
RUS,2020,0.15829025,0.15538330515789012
RUS,2021,0.12889815,0.05109405154552402
RUS,2022,0.306819625,0.06653263679715767
RUS,2023,0.270214325,0.15446027348327843
RUS,2024,0.0,0.0
SAU,1995,0.07549402499999999,0.055180311462596575
SAU,1996,0.0339236,0.0678472
SAU,1997,0.07778285,0.11124642704774837
SAU,1998,0.017405825,0.03481165
SAU,1999,0.105434,0.12065198840919836
SAU,2000,0.1363403,0.12414648329772912
SAU,2001,0.17323935,0.1405791240782808
SAU,2002,0.133819925,0.04844625437398816
SAU,2003,0.08397925,0.0709871801092047
SAU,2004,0.01509205,0.0301841
SAU,2005,0.041506275,0.02768949950509218
SAU,2006,0.0605193,0.08629077411102533
SAU,2007,0.08565225,0.037333340530014185
SAU,2008,0.23295855,0.13552017017818171
SAU,2009,0.091537325,0.07165974849627346
SAU,2010,0.187391725,0.0815043567929705
SAU,2011,0.117921925,0.08934889671996982
SAU,2012,0.082426575,0.06168739273878549
SAU,2013,0.050127,0.10025399999999998
SAU,2014,0.058201425,0.03923810363446693
SAU,2015,0.112986,0.07636892211731156
SAU,2016,0.1051241,0.03651158463675148
SAU,2017,0.25604515,0.1616884881151098
SAU,2018,0.1697326,0.07341387692378057
SAU,2019,0.194109375,0.1367683623551484
SAU,2020,0.164071775,0.09562815023688982
SAU,2021,0.129562325,0.06957209573065794
SAU,2022,0.24790812499999998,0.03670065113967098
SAU,2023,0.161924075,0.11140715824860252
SAU,2024,0.016815775,0.03363155
SWE,1995,0.12989605,0.14463831199276583
SWE,1996,0.1178646,0.0959796862552002
SWE,1997,0.17307675,0.06553452470855851
SWE,1998,0.054431825,0.036337146707501676
SWE,1999,0.0616939,0.0496461927009514
SWE,2000,0.084066425,0.06282355958042997
SWE,2001,0.140589175,0.19429967212772772
SWE,2002,0.23055585,0.26994571994543026
SWE,2003,0.3285106,0.2288814048955048
SWE,2004,0.143478925,0.09597342068668024
SWE,2005,0.029392975000000002,0.0339562959817837
SWE,2006,0.059118199999999996,0.0002525035577307135
SWE,2007,0.10763525,0.04732470850767775
SWE,2008,0.177200925,0.12553595950009372
SWE,2009,0.2275097,0.14951033553430346
SWE,2010,0.111231675,0.09086826114800757
SWE,2011,0.167534825,0.19879428884828615
SWE,2012,0.306910625,0.11227149544081007
SWE,2013,0.23604635000000002,0.12424897501153348
SWE,2014,0.419254675,0.04803685488048907
SWE,2015,0.36279995,0.11650237557456357
SWE,2016,0.34265477499999997,0.27865198884604403
SWE,2017,0.1352895,0.12572228035955546
SWE,2018,0.1456746,0.10968948465712959
SWE,2019,0.11648995000000001,0.10356714002206492
SWE,2020,0.376876575,0.2020717396110331
SWE,2021,0.083811125,0.05884653133937322
SWE,2022,0.240586025,0.15891644345521905
SWE,2023,0.1569454,0.1425078347480119
SWE,2024,0.07358545,0.0014792354162426863
THA,1995,0.105261275,0.1106326093574396
THA,1996,0.1206424,0.16376813551752573
THA,1997,0.106665875,0.06757315984715505
THA,1998,0.1535181,0.11818340373659351
THA,1999,0.280147725,0.11915132306895504
THA,2000,0.334899025,0.423884934069372
THA,2001,0.181096625,0.04560460984303926
THA,2002,0.1170352,0.19820312381715885
THA,2003,0.32973755,0.06369993667137093
THA,2004,0.049516975,0.008471966492054842
THA,2005,0.0845175,0.07296767681734152
THA,2006,0.49259094999999997,0.4048952252284575
THA,2007,0.3955844,0.14526096893033585
THA,2008,0.1262695,0.19161881242263246
THA,2009,0.067000975,0.045027890843074514
THA,2010,0.109465475,0.08225069128975451
THA,2011,0.1350226,0.15370218337783406
THA,2012,0.120290125,0.07437950506155913
THA,2013,0.12872635,0.05925578593169897
THA,2014,0.296913125,0.22016967969275233
THA,2015,0.30135815,0.2570880293947905
THA,2016,0.342450075,0.16035141072549328
THA,2017,0.295644425,0.0976037951049164
THA,2018,0.18512255,0.0771440381550642
THA,2019,0.11201975,0.09367669822179188
THA,2020,0.08586735000000001,0.024850424139170477
THA,2021,0.208614775,0.17259994454182917
THA,2022,0.22959369999999998,0.10894552940186822
THA,2023,0.188502625,0.11700778371138038
THA,2024,0.110197125,0.10183718510123158
TUR,1995,0.15028505,0.12718947809263417
TUR,1996,0.4787362,0.2420416976058189
TUR,1997,0.11002377499999999,0.1355989857973472
TUR,1998,0.2025167,0.09324596275431983
TUR,1999,0.21661735,0.12824641037322124
TUR,2000,0.257335825,0.12494076656686491
TUR,2001,0.448042175,0.2734879391890786
TUR,2002,0.21805762499999998,0.15094305016392495
TUR,2003,0.26450995,0.14469382828140945
TUR,2004,0.29616552500000004,0.187476433481569
TUR,2005,0.135868325,0.044754733135939556
TUR,2006,0.1871986,0.06571370659606209
TUR,2007,0.15554625,0.08162723369666523
TUR,2008,0.325971925,0.18425217307010475
TUR,2009,0.17483865,0.17487820211008767
TUR,2010,0.21765537499999998,0.10245488731561726
TUR,2011,0.32091675,0.06607444490434002
TUR,2012,0.47478435,0.19164761932342564
TUR,2013,0.231531175,0.08674413059085034
TUR,2014,0.392007375,0.11054550228487739
TUR,2015,0.72211465,0.14889016644075814
TUR,2016,0.5131195749999999,0.11982918817746019
TUR,2017,0.373288,0.11336020488475368
TUR,2018,0.304825125,0.32004444757100403
TUR,2019,0.331389875,0.1554128265616532
TUR,2020,0.203652975,0.16403287595240118
TUR,2021,0.27870537500000003,0.09097406521268851
TUR,2022,0.318319575,0.06651449624246707
TUR,2023,0.51247935,0.06655832167648158
TUR,2024,0.373581925,0.0814397950651226
UKR,1995,0.050298024999999996,0.05916115826488272
UKR,1996,0.13822755,0.04808551412573923
UKR,1997,0.19505825,0.09095643203664416
UKR,1998,0.136551725,0.10139833990611401
UKR,1999,0.18933490000000003,0.16964541125750107
UKR,2000,0.201859675,0.06237238656528356
UKR,2001,0.27404785,0.15652229812689097
UKR,2002,0.20437422500000002,0.10084632765144451
UKR,2003,0.293174925,0.06855093951879263
UKR,2004,0.211528625,0.08459896034587244
UKR,2005,0.2139651,0.1757603356023385
UKR,2006,0.2811469,0.13938920634943966
UKR,2007,0.347966,0.41048141490346834
UKR,2008,0.279303675,0.16961111529644068
UKR,2009,0.62004615,0.13863267852154001
UKR,2010,0.158903125,0.31780625
UKR,2011,0.069212675,0.04614604392298976
UKR,2012,0.19314525,0.073147164788687
UKR,2013,0.226542725,0.12141322933440642
UKR,2014,0.2195605,0.12121875825803528
UKR,2015,0.19703985000000002,0.14248747546968235
UKR,2016,0.50100485,0.1547073867270403
UKR,2017,0.23864792499999998,0.11683972955395995
UKR,2018,0.19058975,0.3259926194560597
UKR,2019,0.3265024,0.3980196634853861
UKR,2020,0.1443952,0.13748484905705066
UKR,2021,0.199625575,0.19391026928979935
UKR,2022,0.1502886,0.16710334112329012
UKR,2023,0.2981473,0.12638011695439547
UKR,2024,0.225888025,0.0130436180078931
USA,1995,0.0731018,0.1160335394054667
USA,1996,0.035233375,0.040763784976404
USA,1997,0.01239095,0.0247819
USA,1998,0.109960625,0.0928292505952506
USA,1999,0.058658025,0.06776237256375521
USA,2000,0.063456175,0.08157431214691606
USA,2001,0.24732305,0.1226410769182577
USA,2002,0.26978,0.13468633947883007
USA,2003,0.303085025,0.18234078999228112
USA,2004,0.08925915,0.07535002484748539
USA,2005,0.124968,0.06395548563946646
USA,2006,0.059715199999999996,0.049648685052006494
USA,2007,0.2736985,0.1968475926444449
USA,2008,0.150782375,0.05972522062040318
USA,2009,0.255069825,0.12391034247030863
USA,2010,0.206717725,0.09142755366242625
USA,2011,0.181616675,0.07408556239683838
USA,2012,0.381228075,0.26795588428215034
USA,2013,0.222607475,0.19120022265207354
USA,2014,0.147042175,0.059949451054721936
USA,2015,0.268378,0.15736945836569857
USA,2016,0.21463927500000002,0.13182617342425781
USA,2017,0.18586695,0.166949222497351
USA,2018,0.192278625,0.13424393122398184
USA,2019,0.5385438499999999,0.16708408462466834
USA,2020,0.36990097499999997,0.25916099231707135
USA,2021,0.09720875,0.06722538927788617
USA,2022,0.176641775,0.01514251135344355
USA,2023,0.367047225,0.1661170803647511
USA,2024,0.302335725,0.03322943917245419
ZAF,1995,0.01264605,0.0252921
ZAF,1996,0.097631525,0.07468509946396604
ZAF,1997,0.071366775,0.05633308616969693
ZAF,1998,0.036589825,0.07317965
ZAF,1999,0.08302319999999999,0.09790404565045649
ZAF,2000,0.16296755,0.16257852934014175
ZAF,2001,0.2287649,0.0749474059596906
ZAF,2002,0.0815469,0.09699051164462773
ZAF,2003,0.129454725,0.04959653507469885
ZAF,2004,0.103162825,0.05891017054829469
ZAF,2005,0.05933935,0.08358859373437265
ZAF,2006,0.254678925,0.19779696758619894
ZAF,2007,0.425711675,0.18232414996928548
ZAF,2008,0.633633025,0.2668062301425309
ZAF,2009,0.14778995,0.0807936986972994
ZAF,2010,0.261953125,0.07135644042319635
ZAF,2011,0.494458625,0.22011062469474107
ZAF,2012,0.72272995,0.2586963025327124
ZAF,2013,0.5499399,0.11986901521563724
ZAF,2014,0.494686575,0.2931822215549728
ZAF,2015,0.731975,0.2901548762021069
ZAF,2016,1.2623438,0.2907172102352387
ZAF,2017,1.3428805,0.3502217761985493
ZAF,2018,0.6189295499999999,0.32302214178024496
ZAF,2019,1.0235029500000001,0.13989601884355635
ZAF,2020,0.4575531,0.22109513526466384
ZAF,2021,0.370317925,0.07332843756489818
ZAF,2022,0.4658046,0.15994385960492513
ZAF,2023,0.34095195,0.04253351012119736
ZAF,2024,0.6328067749999999,0.1691737727247021
