country_iso3,year,education_spend_pct_gdp,gdp_per_capita_usd,govt_effectiveness,health_spend_pct_gdp,life_expectancy,rd_spend_pct_gdp,researchers_per_million,researchers_per_million_imputed,govt_effectiveness_imputed
DEU,2021,5.36734008789062,52349.2459994422,1.28911292552948,12.72403336,80.790243902439,3.0786,5520.57631,False,False
DEU,2022,5.23916006088257,50506.5179638543,1.28929960727692,12.44708347,80.6080487804878,3.07096,5801.62324,False,False
DEU,2023,,54776.7668235491,1.18541669845581,11.74428654,81.0414634146342,3.1539,5926.07432,False,False
DEU,2024,,56103.7323182554,1.18541669845581,12.26655293,80.7926829268293,,5926.07432,True,True
DNK,1995,7.4773998260498,35321.0980773087,1.75904786586761,,75.2126829268293,,3180.15253,True,True
DNK,1996,7.89128017425537,35621.9878051732,1.75904786586761,,75.5914634146342,1.80812,3180.15253,False,False
DNK,1997,,32779.879045297,1.75904786586761,,75.9451219512195,1.89238,3319.53904,False,True
DNK,1998,8.11200046539307,33346.4884298957,1.91074895858765,,76.1390243902439,2.00749,3319.53904,True,False
DNK,1999,7.93461990356445,33426.2381077405,1.91074895858765,,76.3414634146341,2.12857,3565.39014,False,True
DNK,2000,8.09002017974854,30722.0251837567,1.89654886722565,8.11006165,76.5926829268293,2.18774,3565.39014,True,False
DNK,2001,8.21092987060547,30768.4775471112,1.89654886722565,8.44370651,76.7926829268293,2.32339,3636.56281,False,True
DNK,2002,8.20600032806396,33257.1622586509,2.0240433216095,8.69506168,76.8951219512195,2.43935,4758.77798,False,False
DNK,2003,8.10986042022705,40519.0974905924,2.08797860145569,8.89037418,77.1439024390244,2.50711,4621.86049,False,False
DNK,2004,8.1876802444458,46625.050098011,2.28722190856934,8.98551464,77.4926829268293,2.41328,4847.79783,False,False
DNK,2005,8.06474018096924,48925.8076698784,2.11490678787231,9.06716251,77.8439024390244,2.38721,5207.24681,False,False
DNK,2006,7.71623992919922,52119.1787984282,2.22395443916321,9.15257931,78.0951219512195,2.39875,5314.72934,False,False
DNK,2007,7.59683990478516,58631.6566433635,2.34719085693359,9.30215549,78.1951219512195,2.50921,5539.33467,False,False
DNK,2008,7.441969871521,64616.6657583663,2.2413592338562,9.46797943,78.4463414634146,2.76081,6519.6824,False,False
DNK,2009,8.41279029846191,58412.7472358513,2.22860789299011,10.62873173,78.5975609756098,3.04209,6674.9003,False,False
DNK,2010,8.55023002624512,58104.5445594981,2.10007047653198,10.59621811,79.1,2.91389,6763.58309,False,False
DNK,2011,8.47716045379639,61809.737898222,2.10107469558716,10.39758492,79.8,2.94198,7045.77406,False,False
DNK,2012,7.24570989608765,58443.7747103968,1.98699104785919,10.53344631,80.0512195121951,2.9845,7181.8507,False,False
DNK,2013,8.46860980987549,61377.5940590412,1.94326293468475,10.29778957,80.3,2.96145,7115.41931,False,False
DNK,2014,7.63833999633789,62520.4509747011,1.78492867946625,10.31388664,80.7,2.91543,7358.18842,False,False
DNK,2015,,53094.0133607574,1.79474246501923,10.3754549,80.7024390243902,3.06422,7566.45783,False,False
DNK,2016,7.71534013748169,54500.9260410217,1.82117700576782,10.28229332,80.8536585365854,3.10209,7852.0565,False,False
DNK,2017,7.3700098991394,57521.5514992225,1.74683058261871,10.1137991,81.1024390243903,2.93576,7647.61749,False,False
DNK,2018,7.32747983932495,61324.7665045565,1.81060206890106,10.14163208,80.9536585365854,2.97895,7597.52556,False,False
DNK,2019,7.27585983276367,59404.2663247723,1.87326776981354,10.18468761,81.4512195121951,2.90605,7693.54905,False,False
DNK,2020,7.38574981689453,60985.4885601514,1.8400673866272,10.69237614,81.6024390243903,2.96533,7651.2843,False,False
DNK,2021,6.95915985107422,69340.7334922138,1.95973408222198,10.65575886,81.4048780487805,2.74323,7708.2373,False,False
DNK,2022,6.35586023330688,67781.0940939514,1.9901350736618,9.47411346,81.3048780487805,2.86709,9037.46818,False,False
DNK,2023,,68043.5466971243,2.01564884185791,9.5572958,81.7536585365854,3.04841,8837.51688,False,False
DNK,2024,,71026.4832271897,2.01564884185791,9.38812923,82.2536585365854,,8837.51688,True,True
EGY,1995,4.60400009155273,916.326617700876,-0.473676085472107,,65.214,,591.25817,True,True
EGY,1996,4.67156982421875,1008.97637629447,-0.473676085472107,,65.733,0.2126,591.25817,True,False
EGY,1997,,1146.20172117634,-0.473676085472107,,66.207,0.19756,591.25817,True,True
EGY,1998,,1212.82259820477,-0.204747274518013,,66.635,0.1991,591.25817,True,False
EGY,1999,,1268.30949160496,-0.204747274518013,,67.01,0.18651,591.25817,True,True
EGY,2000,,1366.09274372613,-0.174759328365326,4.92244291,67.332,0.19247,591.25817,True,False
EGY,2001,,1295.1374184163,-0.174759328365326,5.40030336,67.612,,591.25817,True,True
EGY,2002,,1116.82884626213,-0.446098297834396,5.5107379,67.846,,591.25817,True,False
EGY,2003,4.94563007354736,1031.27556291284,-0.389788568019867,5.2242527,68.045,,591.25817,True,False
EGY,2004,4.67072010040283,991.255689145253,-0.278711497783661,4.85732365,68.211,0.26994,591.25817,True,False
EGY,2005,4.79442977905273,1105.53920713903,-0.399056732654572,4.92229176,68.355,0.24141,591.25817,True,False
EGY,2006,4.00178003311157,1298.97900203124,-0.49823722243309,4.84190083,68.493,0.25903,591.25817,True,False
EGY,2007,3.68460988998413,1547.74170735909,-0.374726384878159,4.44493246,68.627,0.2551,591.25817,False,False
EGY,2008,3.76082992553711,1896.21594269779,-0.380703538656235,4.46634817,68.761,0.27024,410.61485,False,False
EGY,2009,,2161.63964573927,-0.208088099956512,4.37870932,68.915,0.43312,405.67613,False,False
EGY,2010,,2455.08194645282,-0.321309953927994,4.15319157,69.078,0.43345,461.31975,False,False
EGY,2011,,2590.64384891965,-0.440889060497284,4.35707569,69.232,0.53154,461.59381,False,False
EGY,2012,,2996.0677072015,-0.681878209114075,4.45891809,69.464,0.50899,485.09394,False,False
EGY,2013,,3025.52563552448,-0.782936871051788,4.6710043,69.632,0.63895,505.91384,False,False
EGY,2014,,3133.39102265541,-0.716656744480133,4.77415323,69.911,0.63649,632.88092,False,False
EGY,2015,,3306.98159414141,-0.690327763557434,5.06153202,70.135,0.71858,631.04334,False,False
EGY,2016,,3270.6287768197,-0.536168873310089,5.07462406,70.437,0.70848,646.99675,False,False
EGY,2017,,2395.10333299491,-0.530632019042969,5.34661913,70.709,0.64486,636.00218,False,False
EGY,2018,,2484.70315630508,-0.454036295413971,4.74892998,70.974,0.68839,645.44342,False,False
EGY,2019,,2962.98892023003,-0.251354306936264,4.5994668,71.213,0.79617,776.5619,False,False
EGY,2020,,3511.11381026379,-0.44617161154747,4.15384626,69.79,0.91564,790.65531,False,False
EGY,2021,,3827.35415374308,-0.457696795463562,4.60955143,68.976,0.91175,808.43512,False,False
EGY,2022,,4233.30783744856,-0.448231309652328,4.72362804,71.01,1.01968,829.2751,False,False
EGY,2023,,3456.78968456253,-0.239516973495483,4.88449335,71.633,1.03356,845.3181,False,False
EGY,2024,,3338.47371395895,-0.239516973495483,,71.806,1.01757,1120.22393,False,True
ESP,1995,4.43779993057251,15460.9110266653,1.62002718448639,,77.9807317073171,,1286.11531,True,True
ESP,1996,4.45979976654053,16100.6215831114,1.62002718448639,,78.1204878048781,0.78795,1286.11531,False,False
ESP,1997,,14722.3717633536,1.62002718448639,,78.6041463414634,0.77825,1336.11001,False,True
ESP,1998,4.29121017456055,15382.3348573373,1.5973025560379,,78.6658536585366,0.8487,1487.41148,False,False
ESP,1999,4.26387977600098,15707.9473068138,1.5973025560379,,78.7170731707317,0.83921,1512.15158,False,True
ESP,2000,4.16786003112793,14743.2671031455,1.68575727939606,6.80217838,78.9658536585366,0.88315,1874.09659,False,False
ESP,2001,4.11147022247315,15368.2337984435,1.68575727939606,6.76929569,79.3682926829268,0.88838,1947.04358,False,True
ESP,2002,4.13351011276245,17111.0685058941,1.78612041473389,6.79878616,79.5682926829268,0.95947,2014.3626,False,False
ESP,2003,4.17126989364624,21522.0170990262,1.81680715084076,7.59223175,79.619512195122,1.0232,2195.10581,False,False
ESP,2004,4.15485000610352,24925.0267844576,1.33226644992828,7.68447876,79.8707317073171,1.04013,2356.18397,False,False
ESP,2005,4.14090013504028,26450.9530130382,1.50157427787781,7.77807474,80.1707317073171,1.09866,2516.19827,False,False
ESP,2006,4.17999982833862,28421.686527407,0.830167770385742,7.87072468,80.8219512195122,1.17567,2613.24064,False,False
ESP,2007,4.24615001678467,32652.015594702,0.987038195133209,7.96241188,80.8731707317073,1.23823,2720.22197,False,False
ESP,2008,4.51630020141602,35603.248328071,0.912503182888031,8.4290638,81.1756097560976,1.32156,2850.35985,False,False
ESP,2009,4.89520978927612,32279.8208476151,0.9416823387146,9.1530304,81.4756097560976,1.35898,2876.51477,False,False
ESP,2010,4.83606004714966,30658.7422282912,0.942974150180817,9.16992569,81.6268292682927,1.35436,2879.99747,False,False
ESP,2011,4.71897983551025,31824.6219134777,0.97240149974823,9.21749687,82.4756097560976,1.32726,2775.30203,False,False
ESP,2012,4.46012020111084,28456.4438151477,1.05716216564178,9.2189045,82.4268292682927,1.29268,2693.39973,False,False
ESP,2013,4.32852983474731,29228.846559842,1.16768598556519,9.13714981,83.0780487804878,1.26864,2623.64689,False,False
ESP,2014,4.27524995803833,29707.765509467,1.1732976436615,9.1512289,83.2292682926829,1.23401,2614.44648,False,False
ESP,2015,4.24903011322021,25982.4416197775,1.15725028514862,9.17553329,82.8317073170732,1.21165,2622.53289,False,False
ESP,2016,4.19327020645142,26755.6061149398,1.0948657989502,8.88084984,83.3292682926829,1.1808,2712.74943,False,False
ESP,2017,4.17846012115479,28381.3425596906,1.00125849246979,9.0217495,83.2829268292683,1.20198,2847.3656,False,False
ESP,2018,4.15045022964478,30602.4212881113,0.969246029853821,9.07122517,83.4317073170732,1.23288,2984.29629,False,False
ESP,2019,4.20255994796753,29786.5245689007,0.968808770179749,9.21539497,83.8317073170732,1.24207,3048.15265,False,False
ESP,2020,4.85118007659912,27233.9426461608,0.853928565979004,10.79479218,82.2317073170732,1.39637,3051.64642,False,False
ESP,2021,4.81316995620728,30799.4775937775,0.907896876335144,10.34419918,83.1780487804878,1.39617,3229.64887,False,False
ESP,2022,4.58553981781006,30319.4987196616,0.920230388641357,9.6799593,83.1341463414634,1.40684,3387.49657,False,False
ESP,2023,,33493.2225409111,0.752065539360046,9.2206583,83.9341463414634,1.49362,3653.80306,False,False
ESP,2024,,35326.7683069278,0.752065539360046,,83.8878048780488,,3653.80306,True,True
FIN,1995,6.81648015975952,26246.2743214462,1.72499644756317,,76.409512195122,,7855.56192,True,True
FIN,1996,6.86610984802246,25756.6777073618,1.72499644756317,,76.6934146341464,2.45511,7855.56192,True,False
FIN,1997,,24682.29083271,1.72499644756317,,76.8785365853659,2.6226,7855.56192,True,True
FIN,1998,,25999.9861694953,1.94985711574554,,77.0907317073171,2.78542,7855.56192,True,False
FIN,1999,5.87123012542725,26180.4128562349,1.94985711574554,,77.2912195121951,3.05687,7855.56192,True,True
FIN,2000,5.71163988113403,24335.9225082659,2.02971863746643,7.09544373,77.4658536585366,3.24271,7855.56192,True,False
FIN,2001,5.84084987640381,24965.202996776,2.02971863746643,7.25165653,77.9658536585366,3.19405,7855.56192,True,True
FIN,2002,6.01865005493164,26989.389260959,2.09640264511108,7.63005877,78.119512195122,3.25409,7855.56192,True,False
FIN,2003,6.168869972229,32920.0857192568,2.19400310516357,7.93988276,78.3682926829268,3.29898,7855.56192,True,False
FIN,2004,6.15823984146118,37768.1334202029,2.14761972427368,8.05999184,78.7146341463415,3.30943,7855.56192,False,False
FIN,2005,6.02582979202271,39049.8703780223,2.12453174591064,8.28901291,78.8170731707317,3.32412,7558.69966,False,False
FIN,2006,5.92960977554321,41214.0187765069,2.1676173210144,8.2858429,79.2146341463415,3.33285,7689.18984,False,False
FIN,2007,5.67164993286133,48473.0240091455,1.96812081336975,8.08415604,79.2634146341464,3.33727,7390.55027,False,False
FIN,2008,5.83046007156372,53769.4726240385,2.04124021530151,8.34362221,79.5682926829268,3.53719,7712.31606,False,False
FIN,2009,6.45998001098633,47478.3495310999,2.22546005249023,9.16182804,79.719512195122,3.73427,7669.28354,False,False
FIN,2010,6.504310131073,46506.2919016566,2.22388696670532,9.14183331,79.8707317073171,3.70524,7740.92101,False,False
FIN,2011,6.45624017715454,51060.3242589767,2.23519229888916,9.23903561,80.4707317073171,3.62434,7441.97757,False,False
FIN,2012,7.1715497970581,47551.6740841369,2.2103111743927,9.61732101,80.6268292682927,3.4095,7492.46096,False,False
FIN,2013,7.15288019180298,49691.0145200739,2.18062210083008,9.84504986,80.9756097560976,3.28462,7222.80668,False,False
FIN,2014,7.13832998275757,50073.7760815871,2.02504563331604,9.83066177,81.1804878048781,3.16344,7022.1865,False,False
FIN,2015,7.07199001312256,42560.3456767103,1.84316194057465,9.69998264,81.4804878048781,2.88826,6855.97138,False,False
FIN,2016,6.90873003005981,43451.2562442158,1.84161901473999,9.45625591,81.4292682926829,2.74716,6543.69993,False,False
FIN,2017,6.40826988220215,46085.0174739036,1.9772777557373,9.19148445,81.6317073170732,2.74723,6731.45341,False,False
FIN,2018,6.31771993637085,49654.2497035329,2.01387786865234,9.10587025,81.7341463414634,2.77601,6872.68968,False,False
FIN,2019,6.45300006866455,48358.1807773701,1.97280502319336,9.22295189,81.9829268292683,2.81534,7245.85837,False,False
FIN,2020,6.6812801361084,48828.6846862799,1.90100395679474,9.69977188,81.9317073170732,2.93278,7548.32504,False,False
FIN,2021,6.58820009231567,53099.1351400148,1.91831088066101,9.90969753,81.8853658536585,3.01133,7870.42868,False,False
FIN,2022,6.37578010559082,50440.560224974,1.75458240509033,9.74152565,81.1878048780488,2.982,8073.32591,False,False
FIN,2023,,52834.2916752703,1.73860657215118,10.47389507,81.5853658536585,3.0938,8314.89822,False,False
FIN,2024,,53149.7671934051,1.73860657215118,,82.3365853658537,,8314.89822,True,True
FRA,1995,5.8120698928833,26791.8151982369,1.25185739994049,,77.7512195121951,,2656.27136,True,True
FRA,1996,5.78116989135742,26757.6351494145,1.25185739994049,,77.9536585365854,2.23224,2656.27136,False,False
FRA,1997,,24169.4008102822,1.25185739994049,,78.3048780487805,2.15216,2646.3481,False,True
FRA,1998,5.71147012710571,24869.4030795939,1.45350337028503,,78.6048780487805,2.10343,2654.5869,False,False
FRA,1999,,24576.3152254528,1.45350337028503,,78.7560975609756,2.1165,2723.93306,False,True
FRA,2000,,22340.5939516217,1.63705730438232,9.61744022,79.0560975609756,2.10066,2902.95091,False,False
FRA,2001,,22331.7948343036,1.63705730438232,9.75719261,79.1585365853659,2.1494,2971.39049,False,True
FRA,2002,,24144.5727019529,1.54408168792725,10.08250141,79.2609756097561,2.18758,3100.95366,False,False
FRA,2003,,29479.5222101175,1.6510945558548,10.13474941,79.1146341463415,2.13086,3184.63585,False,False
FRA,2004,,33644.9282220364,1.75563025474548,10.2117033,80.1634146341463,2.10438,3320.66694,False,False
FRA,2005,,34696.3718316971,1.66645479202271,10.23720551,80.1634146341463,2.05599,3297.84746,False,False
FRA,2006,,36431.5658906555,1.62847626209259,10.39764977,80.8121951219512,2.05331,3405.181,False,False
FRA,2007,,41486.1907828787,1.46457493305206,10.33418846,81.1121951219512,2.02815,3563.56539,False,False
FRA,2008,,45464.8181385158,1.57403433322906,10.51340675,81.2146341463415,2.06363,3636.48425,False,False
FRA,2009,,41728.0884164132,1.47705447673798,11.29095459,81.4146341463415,2.21273,3722.99987,False,False
FRA,2010,,40694.8211697025,1.46266102790833,11.22430801,81.6634146341463,2.17771,3849.5934,False,False
FRA,2011,,43929.7840873812,1.39230680465698,11.17601013,82.1146341463415,2.18761,3920.65709,False,False
FRA,2012,,40863.5814412333,1.37338125705719,11.33749485,81.9682926829268,2.22761,4052.17043,False,False
FRA,2013,,42669.1795111893,1.48205244541168,11.37891197,82.219512195122,2.23369,4133.56261,False,False
FRA,2014,,43148.0459288416,1.41287088394165,11.57935429,82.719512195122,2.27173,4210.03605,False,False
FRA,2015,,36702.4323733379,1.41732227802277,11.50032997,82.3219512195122,2.22401,4310.70957,False,False
FRA,2016,,37024.2157133669,1.38062357902527,11.57036018,82.5731707317073,2.22468,4392.04699,False,False
FRA,2017,5.46482992172241,38687.1626407164,1.30890679359436,11.44944572,82.5756097560976,2.20422,4546.76212,False,False
FRA,2018,5.42540979385376,41418.1766484844,1.41971850395203,11.30847645,82.6756097560976,2.20407,4670.53241,False,False
FRA,2019,5.36638021469116,40408.2848574751,1.33822000026703,11.17058277,82.8268292682927,2.19668,4773.97249,False,False
FRA,2020,5.65871000289917,39169.8606000707,1.2042510509491,12.12949371,82.1756097560976,2.2742,4883.2219,False,False
FRA,2021,5.41743993759155,43725.0999521245,1.22854030132294,12.24894238,82.3243902439024,2.21278,5058.05374,False,False
FRA,2022,5.32434988021851,40988.6396406579,1.16521215438843,11.82888794,82.1292682926829,2.21937,5181.84576,False,False
FRA,2023,,44700.1384177544,1.14462625980377,11.51974583,82.8317073170732,2.17832,5368.63555,False,False
FRA,2024,,46103.0840855884,1.14462625980377,11.53530598,82.9804878048781,,5368.63555,True,True
GBR,1995,4.83926010131836,23252.6157127423,1.88219606876373,,76.8365853658537,,2485.75438,True,True
GBR,1996,4.37826013565063,24503.3829602903,1.88219606876373,,77.0878048780488,1.5754,2485.75438,False,False
GBR,1997,,26910.1381529902,1.88219606876373,,77.2109756097561,1.53729,2495.08042,False,True
GBR,1998,4.20707988739014,28396.3523548013,1.86216461658478,,77.190243902439,1.54777,2694.02542,False,False
GBR,1999,3.988450050354,28858.0065333126,1.86216461658478,,77.390243902439,1.62268,2853.23907,False,True
GBR,2000,4.01820993423462,28383.8761094996,1.76882231235504,7.14559078,77.7414634146342,1.60963,2893.37563,False,False
GBR,2001,4.1001501083374,28013.8729635508,1.76882231235504,7.43276882,77.9926829268293,1.59544,3078.40932,False,True
GBR,2002,4.61190986633301,30158.7017807858,1.77972555160522,7.85946798,78.1439024390244,1.61383,3335.62719,False,False
GBR,2003,4.8012900352478,34556.7726095905,1.74633467197418,8.05214596,78.4463414634146,1.58131,3631.25708,False,False
GBR,2004,4.73555994033813,40504.4118103928,1.86802077293396,8.32219028,78.7463414634146,1.53089,3818.23524,False,False
GBR,2005,4.92975997924805,42240.2462987547,1.76157212257385,8.38108349,79.0487804878049,1.55004,4117.74512,False,False
GBR,2006,4.97648000717163,44695.161023424,1.6667982339859,8.53970814,79.2487804878049,1.57625,4176.43751,False,False
GBR,2007,4.9244499206543,50629.0799172887,1.64163875579834,8.76035309,79.4487804878049,1.6183,4122.71329,False,False
GBR,2008,4.90972995758057,47652.4030691881,1.63480663299561,9.03295708,79.6,1.60901,4077.28663,False,False
GBR,2009,5.06263017654419,39009.3715547821,1.50809645652771,9.83944035,80.0512195121951,1.66991,4113.41572,False,False
GBR,2010,5.69868993759155,39778.3220528565,1.6179975271225,9.78799534,80.4024390243902,1.63887,4089.20558,False,False
GBR,2011,5.57219982147217,42295.9273835322,1.60419464111328,9.79682636,80.9512195121951,1.64681,3973.02377,False,False
GBR,2012,,42688.3263728372,1.59121036529541,9.89332199,80.9048780487805,1.57587,4017.98198,False,False
GBR,2013,5.52529001235962,43606.9837896348,1.51226651668549,9.99087143,81.0048780487805,1.62096,4171.80763,False,False
GBR,2014,5.60134983062744,47746.2421759562,1.62349116802216,9.97686195,81.3048780487805,2.26488,4280.79983,False,False
GBR,2015,5.55453014373779,45255.3449216209,1.70522773265839,9.94044876,80.9560975609756,2.27566,4389.5625,False,False
GBR,2016,5.42795991897583,41257.9085545556,1.57377743721008,9.87085724,81.1560975609756,2.32051,4434.65942,False,False
GBR,2017,5.45254993438721,40916.8115070354,1.4309287071228,9.70468903,81.2560975609756,2.32602,4472.69458,False,False
GBR,2018,5.20438003540039,43702.9976303165,1.36169874668121,9.79496574,81.2560975609756,2.70889,4472.69458,True,False
GBR,2019,5.26116991043091,43158.7411267323,1.44982588291168,9.97954082,81.3691219512195,2.6707,4472.69458,True,False
GBR,2020,5.43936014175415,40812.6794663879,1.33215415477753,12.10388088,80.331756097561,2.93993,4472.69458,True,False
GBR,2021,5.90681982040405,47691.3768799404,1.23967301845551,12.08347321,80.6473170731707,2.89968,4472.69458,True,False
GBR,2022,,47057.043229179,1.23809003829956,11.09679794,81.0112195121951,2.75224,4472.69458,True,False
GBR,2023,,49944.4702124201,1.16114270687103,10.99128914,81.2380975609756,2.67614,4472.69458,True,False
GBR,2024,,53246.3676145108,1.16114270687103,11.133358,81.3868536585366,,4472.69458,True,True
GRC,1995,,12779.081491606,0.837555170059204,,77.5853658536585,,1034.83571,True,True
GRC,1996,,13432.5262183244,0.837555170059204,,77.6853658536585,,1034.83571,True,False
GRC,1997,,13015.9175046854,0.837555170059204,,78.1365853658537,0.44268,1034.83571,False,True
GRC,1998,2.9923300743103,13022.9648774809,0.736908495426178,,77.8390243902439,,1034.83571,True,False
GRC,1999,3.14823007583618,12742.5404388143,0.736908495426178,,77.9878048780488,0.59085,1378.09346,False,True
GRC,2000,3.35086011886597,11638.2010697215,0.587037920951843,7.51388931,77.8878048780488,,1378.09346,True,False
GRC,2001,3.47308993339539,12156.9572824221,0.587037920951843,8.24545956,78.3878048780488,0.57753,1329.34234,False,True
GRC,2002,3.52255010604858,13782.195640943,0.776045680046082,8.46998692,78.6414634146341,,1329.34234,True,False
GRC,2003,3.52407002449036,18020.612039764,0.703846335411072,8.68253994,78.8414634146341,0.56163,1433.39172,False,False
GRC,2004,3.76059007644653,21449.2552764245,0.785955905914307,8.30002213,79.0390243902439,0.54073,1433.39172,True,False
GRC,2005,4.0549201965332,22054.1315756886,0.709748506546021,8.76117897,79.2390243902439,0.59224,1787.19397,False,False
GRC,2006,,24416.0232970275,0.629231572151184,8.39596939,79.4390243902439,0.57051,1809.7524,False,False
GRC,2007,,28440.7625328955,0.551828980445862,8.52304935,79.4390243902439,0.58513,1904.75068,False,False
GRC,2008,,31695.8331092209,0.577969372272491,8.948102,79.9390243902439,0.67086,1904.75068,True,False
GRC,2009,,29425.4573200263,0.615196585655212,9.53581333,80.1878048780488,0.63414,1904.75068,True,False
GRC,2010,,26653.0488008626,0.492912799119949,9.61952496,80.3878048780488,0.60491,1904.75068,True,False
GRC,2011,,25504.7866510124,0.451953709125519,9.18577003,80.7317073170732,0.6837,2217.3345,False,False
GRC,2012,,21624.346052551,0.276448935270309,9.04327774,80.6341463414634,0.71953,2236.28739,False,False
GRC,2013,,21573.3449762805,0.357173413038254,8.52183914,81.2853658536585,0.82288,2655.47213,False,False
GRC,2014,,21474.7257123892,0.298027336597443,7.94358587,81.3853658536585,0.84553,2733.92303,False,False
GRC,2015,3.68238997459412,17980.7298238137,0.145935848355293,8.26719952,81.0365853658537,0.9716,3196.52298,False,False
GRC,2016,,17919.2426377048,0.124417319893837,8.45097542,81.3878048780488,1.00556,2726.60076,False,False
GRC,2017,3.46778011322021,18631.9930129293,0.239155456423759,8.11336899,81.2878048780488,1.1492,3250.61522,False,False
GRC,2018,3.57626008987427,19873.4015238771,0.25846466422081,8.07267761,81.7878048780488,1.2066,3416.08087,False,False
GRC,2019,3.55062007904053,19335.3602002969,0.314295798540115,8.11709499,81.6390243902439,1.26236,3644.60084,False,False
GRC,2020,,17886.733165236,0.402936995029449,9.38074493,81.2878048780488,1.48872,4008.18457,False,False
GRC,2021,,20654.7001960815,0.406026542186737,9.03178692,80.0829268292683,1.43353,4244.36826,False,False
GRC,2022,3.37547993659973,20886.5243087629,0.446967661380768,8.44938278,80.7878048780488,1.47714,4926.78077,False,False
GRC,2023,,23343.7103964562,0.148003026843071,8.39367008,81.7365853658537,1.4943,5283.3671,False,False
GRC,2024,,24626.1481858973,0.148003026843071,,81.8390243902439,,5283.3671,True,True
HUN,1995,4.8316798210144,4509.41740910077,0.863268733024597,,69.7917073170732,,1009.14592,True,True
HUN,1996,4.31855010986328,4542.0120380978,0.863268733024597,,70.3287804878049,0.62791,1009.14592,False,False
HUN,1997,,4606.0569733295,0.863268733024597,,70.7024390243902,0.69745,1083.88096,False,True
HUN,1998,4.40161991119385,4751.7732430202,0.936182856559753,,70.5578048780488,0.65606,1142.65899,False,False
HUN,1999,4.55900001525879,4801.95949584162,0.936182856559753,,70.6770731707317,0.67067,1228.7746,False,True
HUN,2000,4.8624701499939,4629.91760812548,0.999929845333099,6.76979256,71.2463414634146,0.78999,1411.99814,False,False
HUN,2001,4.92643976211548,5280.94887987063,0.999929845333099,6.8197937,72.2487804878049,0.91225,1440.86103,False,True
HUN,2002,5.17711019515991,6658.04494326809,0.991949141025543,7.1181159,72.3487804878049,0.98314,1473.69545,False,False
HUN,2003,5.79872989654541,8410.09248198479,0.827253758907318,8.12986469,72.3,0.91985,1499.67591,False,False
HUN,2004,5.33301019668579,10291.2694721409,0.801826775074005,7.76592064,72.6487804878049,0.86077,1476.26637,False,False
HUN,2005,5.32539987564087,11212.2046968994,0.7481929063797,7.99248505,72.6487804878049,0.92043,1575.84829,False,False
HUN,2006,5.29485988616943,11478.4891640501,0.839411973953247,7.78556442,73.0975609756098,0.97835,1745.00319,False,False
HUN,2007,5.13725996017456,13934.605460375,0.691066801548004,7.20719147,73.1512195121951,0.95488,1731.42684,False,False
HUN,2008,4.97069978713989,15762.6322515113,0.695977866649628,7.09275723,73.7024390243903,0.97817,1845.99803,False,False
HUN,2009,4.95626020431519,13051.1831777184,0.66804838180542,7.2366724,73.9048780487805,1.13027,2004.50214,False,False
HUN,2010,4.73365020751953,13189.8433874768,0.644822657108307,7.46420383,74.2073170731707,1.13102,2135.63344,False,False
HUN,2011,4.57056999206543,14211.460557822,0.65021163225174,7.49342251,74.8585365853659,1.18116,2309.99213,False,False
HUN,2012,4.15359020233154,12950.1594488143,0.608617842197418,7.43047714,75.0634146341463,1.25758,2400.89424,False,False
HUN,2013,4.19040012359619,13739.4620151401,0.678418397903442,7.23645353,75.5658536585366,1.38449,2527.84945,False,False
HUN,2014,4.59878015518188,14352.501883174,0.582895636558533,7.04192352,75.7634146341463,1.3437,2654.79529,False,False
HUN,2015,4.49287986755371,12782.9412577973,0.509736955165863,6.8501935,75.5682926829269,1.33884,2569.66887,False,False
HUN,2016,4.60210990905762,13215.8605277789,0.457127034664154,6.96752644,76.0634146341464,1.17645,2625.94197,False,False
HUN,2017,4.64034986495972,14736.1668157258,0.481280267238617,6.73338366,75.8170731707317,1.31498,2902.24254,False,False
HUN,2018,4.60567998886108,16605.0570511887,0.443152636289597,6.55460501,76.0658536585366,1.50196,3846.48666,False,False
HUN,2019,4.20140981674194,17012.8598553199,0.450478911399841,6.24677849,76.3195121951219,1.46473,4021.15293,False,False
HUN,2020,4.12265014648438,16386.9308821258,0.538535594940186,7.230515,75.419512195122,1.58067,4309.61589,False,False
HUN,2021,4.65407991409302,19030.628130329,0.596821069717407,7.33524847,74.0658536585366,1.63327,4452.48668,False,False
HUN,2022,3.8011999130249,18428.028825614,0.533869922161102,6.6474123,75.8682926829268,1.39056,4725.1504,False,False
HUN,2023,,22230.6277875187,0.372758895158768,6.36868954,76.5707317073171,1.37748,4567.0829,False,False
HUN,2024,,23292.3263882478,0.372758895158768,,76.7243902439025,,4567.0829,True,True
IDN,1995,1.00434994697571,1011.22614205568,-0.705335676670074,,65.263,,209.65817,True,True
IDN,1996,1.07854998111725,1118.92133024129,-0.705335676670074,,65.465,,209.65817,True,False
IDN,1997,1.07208001613617,1044.60674832472,-0.705335676670074,,65.774,,209.65817,True,True
IDN,1998,,454.877800792123,-0.694517493247986,,65.942,,209.65817,True,False
IDN,1999,,657.268934667018,-0.694517493247986,,66.001,,209.65817,True,True
IDN,2000,,763.711124950924,-0.366054028272629,1.85297656,66.292,0.06769,209.65817,False,False
IDN,2001,2.46003007888794,732.307093405708,-0.366054028272629,2.11850214,66.583,0.04756,196.3356,False,True
